A.0_ID flood wave shape,A.1_Bmax,A.1_Brate,A.1_pfail,A.2_Bmax,A.2_Brate,A.2_pfail,A.3_Bmax,A.3_Brate,A.3_pfail,A.4_Bmax,A.4_Brate,A.4_pfail,A.5_Bmax,A.5_Brate,A.5_pfail,discount rate 0,discount rate 1,discount rate 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,scenario,policy,model,Expected Annual Damage,Dike Investment Costs,RfR Investment Costs
18,31.97269092866262,1.0,0.8133386171294523,134.17075855962304,1.0,0.971653333404126,161.3104380074769,10.0,0.46816387047739483,48.4510870142211,1.0,0.07422392568035868,298.4801782983248,10.0,0.8801938009741911,3.5,3.5,3.5,3,2,0,0,3,0,0,4,0,0,2,0,0,3,0,0,222,Best Policy,dikesnet,68720661.99928008,149184888.60441038,0
61,309.46365821006134,1.0,0.20501268507574683,48.61487648527244,1.5,0.11303512582123577,236.43680479887115,1.0,0.02530674301871151,284.852456633559,1.5,0.8296878881157635,348.34316626756095,10.0,0.6972264829244796,2.5,4.5,1.5,3,2,0,0,3,0,0,4,0,0,2,0,0,3,0,0,223,Best Policy,dikesnet,1434024445.495453,149184888.60441038,0
87,262.4075753633366,1.5,0.8840290049567587,164.02998237484445,10.0,0.19161445979011765,67.94828732952017,10.0,0.6592192342301306,93.44939422072264,1.0,0.7064651143872748,323.827419268952,1.0,0.006090438007743543,4.5,4.5,2.5,3,2,0,0,3,0,0,4,0,0,2,0,0,3,0,0,224,Best Policy,dikesnet,884770296.8494797,149184888.60441038,0
6,114.83496146332473,1.5,0.7465834798685735,111.48671332738388,1.5,0.04599710883312676,273.97795289560275,10.0,0.7918601731093687,316.9643466606993,10.0,0.7440593494959337,77.47298294720977,10.0,0.67234021828179,3.5,2.5,4.5,3,2,0,0,3,0,0,4,0,0,2,0,0,3,0,0,225,Best Policy,dikesnet,227576956.5009752,149184888.60441038,0
128,312.4445311575116,1.0,0.295824394540873,268.57355570364047,10.0,0.33522666967696013,177.1951369788373,10.0,0.4462570469469489,336.1087682603238,10.0,0.2876135764607578,133.73668582679963,1.5,0.2769199798918691,1.5,4.5,1.5,3,2,0,0,3,0,0,4,0,0,2,0,0,3,0,0,226,Best Policy,dikesnet,109414168.0038102,149184888.60441038,0
75,259.8061048125657,1.0,0.965182465799088,120.35031536186885,10.0,0.16826006730469933,266.40537626276307,1.5,0.35989340150240423,40.25690429782977,10.0,0.21897068902027547,244.2397952853149,1.5,0.4936725423705204,1.5,4.5,3.5,3,2,0,0,3,0,0,4,0,0,2,0,0,3,0,0,227,Best Policy,dikesnet,49423543.350287914,149184888.60441038,0
117,50.65166515371179,10.0,0.023094231762287046,176.15728843738805,1.0,0.21018502082266793,148.37883259347794,1.5,0.6013453566887774,190.04300968801405,10.0,0.5741250697106268,229.55184931960497,10.0,0.7863357373149638,4.5,1.5,2.5,3,2,0,0,3,0,0,4,0,0,2,0,0,3,0,0,228,Best Policy,dikesnet,3064998957.9866123,149184888.60441038,0
124,35.0068169904983,1.0,0.009640455424004445,65.99680179251207,10.0,0.6370095515909738,159.95212145921406,1.0,0.40814003889539774,59.59409808242668,1.5,0.5377252914463634,244.82029420768197,1.5,0.4526154705633777,2.5,4.5,1.5,3,2,0,0,3,0,0,4,0,0,2,0,0,3,0,0,229,Best Policy,dikesnet,3031823749.504151,149184888.60441038,0
48,44.30374623056281,1.5,0.41989649044261484,233.8557109097373,1.0,0.04078323891477548,270.99912306074987,1.0,0.3848907990817335,234.31113763156804,1.5,0.29004936981218354,287.28803041483667,10.0,0.812154070338911,2.5,3.5,1.5,3,2,0,0,3,0,0,4,0,0,2,0,0,3,0,0,230,Best Policy,dikesnet,246706650.5478011,149184888.60441038,0
30,137.7853501581306,10.0,0.5245078104134691,194.9771288098512,1.0,0.17470420653452015,234.56366107533628,1.5,0.39166806033985946,33.013841296848675,1.5,0.8636536352314858,216.7605823857022,1.0,0.4911195284584301,1.5,2.5,2.5,3,2,0,0,3,0,0,4,0,0,2,0,0,3,0,0,231,Best Policy,dikesnet,51764564.284894824,149184888.60441038,0
101,217.88526192342067,10.0,0.2843971414223982,323.32511589020777,10.0,0.0532606825083658,158.82130313033508,1.5,0.979204340087376,233.49002937251922,1.5,0.4911249910586259,255.47846773316948,1.0,0.8300678172099906,2.5,2.5,4.5,3,2,0,0,3,0,0,4,0,0,2,0,0,3,0,0,232,Best Policy,dikesnet,265116069.37006873,149184888.60441038,0
39,39.77803344942558,1.0,0.5053960641646247,43.98297157127911,1.5,0.9128494454288661,308.35054444115144,1.5,0.16118247315638484,105.44200608013396,1.5,0.7391770401682485,326.07795587344765,1.0,0.27050106833594195,2.5,2.5,1.5,3,2,0,0,3,0,0,4,0,0,2,0,0,3,0,0,233,Best Policy,dikesnet,91805560.20154876,149184888.60441038,0
25,101.26361312414444,1.5,0.24162743428805297,243.95926858131605,1.0,0.50967596346028,40.111205025846154,1.0,0.28955785234057185,58.663258271160835,1.0,0.9419091423172768,301.2266474037591,1.0,0.2076803812777918,1.5,4.5,3.5,3,2,0,0,3,0,0,4,0,0,2,0,0,3,0,0,234,Best Policy,dikesnet,173581122.0364999,149184888.60441038,0
116,118.5329721139885,1.5,0.3680609223081239,64.30749747222815,1.5,0.10936844934948949,241.32512470885467,10.0,0.9933114101464384,239.3674909580344,10.0,0.40921017529369647,76.9813116650599,1.0,0.1573383830617625,4.5,4.5,3.5,3,2,0,0,3,0,0,4,0,0,2,0,0,3,0,0,235,Best Policy,dikesnet,86630894.76421352,149184888.60441038,0
29,347.9762159784813,1.5,0.14853498343454669,338.5022528146069,1.5,0.28463252378359993,202.74291248246257,1.0,0.6461432722760002,152.55108596801077,1.0,0.26652857187242396,275.17573471622035,1.0,0.3328846436850325,3.5,2.5,2.5,3,2,0,0,3,0,0,4,0,0,2,0,0,3,0,0,236,Best Policy,dikesnet,1455141518.1382225,149184888.60441038,0
57,266.39763111135676,10.0,0.898209600213152,203.29338157236165,10.0,0.26736438283574177,69.36245394465269,1.5,0.8435490036190991,233.59118825842214,1.0,0.20915176424299137,39.54007101964578,1.5,0.6016132647596387,3.5,3.5,1.5,3,2,0,0,3,0,0,4,0,0,2,0,0,3,0,0,237,Best Policy,dikesnet,38550947.13142729,149184888.60441038,0
104,212.8552318536686,1.5,0.2783605680939217,300.3294092614464,1.0,0.6617855446116231,203.09918361047892,1.5,0.011652181918701624,56.24582008344838,10.0,0.9640598072254047,289.31673733264665,10.0,0.45506956007066307,3.5,1.5,4.5,3,2,0,0,3,0,0,4,0,0,2,0,0,3,0,0,238,Best Policy,dikesnet,2132138954.0852156,149184888.60441038,0
104,96.11734466523836,10.0,0.9925105833418227,94.38186276389972,1.0,0.6321949669859867,280.6778745773557,1.0,0.5683077438264229,305.9263133196408,10.0,0.407027836671775,319.0092840277082,10.0,0.23748332421678658,4.5,2.5,2.5,3,2,0,0,3,0,0,4,0,0,2,0,0,3,0,0,239,Best Policy,dikesnet,101569537.11615889,149184888.60441038,0
24,98.27046774112436,1.0,0.9215822048112604,189.30010495077232,10.0,0.8346639065868828,50.00007190175984,10.0,0.6255518932171664,199.58739426559606,1.5,0.9888748232325496,304.444054321679,10.0,0.9278275470483018,1.5,1.5,2.5,3,2,0,0,3,0,0,4,0,0,2,0,0,3,0,0,240,Best Policy,dikesnet,0.0,149184888.60441038,0
8,210.43082899463326,10.0,0.16472485468698841,336.6175033390632,1.0,0.0072335060811354445,294.281365985183,1.5,0.8138382025311327,39.81712765138131,1.5,0.7802661149169388,150.7201874420014,1.0,0.719714412943385,1.5,3.5,4.5,3,2,0,0,3,0,0,4,0,0,2,0,0,3,0,0,241,Best Policy,dikesnet,1877867338.9262626,149184888.60441038,0
89,305.4959252715885,1.0,0.3466104269532572,71.33683908939281,1.5,0.1565230301069723,61.80007269184135,1.0,0.5148326513713123,345.34962538802273,10.0,0.531619425510101,159.99495179517004,1.0,0.5877452642164038,1.5,2.5,3.5,3,2,0,0,3,0,0,4,0,0,2,0,0,3,0,0,242,Best Policy,dikesnet,60317822.17519529,149184888.60441038,0
74,44.83190024525933,10.0,0.15119264361022636,226.606765512542,1.5,0.7418484055596822,52.29205968418796,1.0,0.3400439900314136,71.28302062960775,10.0,0.09961823643241141,153.68923335065634,1.0,0.1542912019735588,2.5,1.5,1.5,3,2,0,0,3,0,0,4,0,0,2,0,0,3,0,0,243,Best Policy,dikesnet,1943015730.604416,149184888.60441038,0
70,41.219742023396606,1.5,0.8617027458194851,255.77822284779896,10.0,0.9517974183323378,336.9312114729806,1.5,0.34446646563791555,185.83128215691744,10.0,0.056058292284832126,136.52693579175127,1.0,0.834730578170185,2.5,1.5,4.5,3,2,0,0,3,0,0,4,0,0,2,0,0,3,0,0,244,Best Policy,dikesnet,141095839.6375413,149184888.60441038,0
31,197.73331567372054,1.5,0.9720185525505644,33.532163033818684,1.0,0.42215986978212156,206.1977929879622,1.5,0.8461202557167589,211.44369106634613,1.0,0.6828818346938547,244.04123220698497,1.0,0.9149832420971216,2.5,4.5,1.5,3,2,0,0,3,0,0,4,0,0,2,0,0,3,0,0,245,Best Policy,dikesnet,8057665.599553019,149184888.60441038,0
73,186.44964002392567,1.5,0.9520820641535648,87.29325111147998,10.0,0.49742412275490167,344.93898366152854,10.0,0.12812378887914957,220.49693905610297,1.0,0.9491631554412143,62.891223898631694,1.0,0.8647468529739226,4.5,2.5,4.5,3,2,0,0,3,0,0,4,0,0,2,0,0,3,0,0,246,Best Policy,dikesnet,72097552.86959243,149184888.60441038,0
9,221.31586872026475,10.0,0.1450934447536235,63.510924954752504,1.0,0.667315096794114,142.68903362212134,10.0,0.18232850026542993,265.2464005645721,1.0,0.08802195694871136,48.05111699630958,10.0,0.31871871181999284,1.5,3.5,1.5,3,2,0,0,3,0,0,4,0,0,2,0,0,3,0,0,247,Best Policy,dikesnet,1728476402.021711,149184888.60441038,0
74,82.58055747151823,10.0,0.5782655640483045,335.6478748157758,1.5,0.9452099480171998,320.3093049265156,1.5,0.022465412655862462,276.1108940584013,1.0,0.18322085847559597,127.10999227212538,10.0,0.768978132667903,4.5,1.5,2.5,3,2,0,0,3,0,0,4,0,0,2,0,0,3,0,0,248,Best Policy,dikesnet,1576197483.7056177,149184888.60441038,0
34,198.3080250564222,1.5,0.8546150684914416,62.85224505323209,1.0,0.16998023647603888,225.4926475990781,1.0,0.6474227836389607,44.87531002225313,1.5,0.8814422461982558,228.1416644347339,1.0,0.3490016487493336,4.5,2.5,4.5,3,2,0,0,3,0,0,4,0,0,2,0,0,3,0,0,249,Best Policy,dikesnet,36341452.75652771,149184888.60441038,0
37,180.36524651315452,10.0,0.40373068697765624,32.51633068514307,1.0,0.05125591389273011,86.15602532691385,1.5,0.5868074095768622,42.23662021587796,10.0,0.4636900010205398,116.07041169541945,1.5,0.9955074808044996,2.5,3.5,4.5,3,2,0,0,3,0,0,4,0,0,2,0,0,3,0,0,250,Best Policy,dikesnet,224197120.30736253,149184888.60441038,0
43,234.29021279979483,1.0,0.07576819742854875,283.4533174647163,1.5,0.19094506568710332,116.64069727460218,1.5,0.741219540000751,157.33211482817057,10.0,0.5387123730808381,225.19911319570627,1.0,0.6906601806551695,2.5,2.5,1.5,3,2,0,0,3,0,0,4,0,0,2,0,0,3,0,0,251,Best Policy,dikesnet,3403826753.7055335,149184888.60441038,0
13,202.68400274691692,1.5,0.6188431864627187,315.648566633747,10.0,0.08968716336300468,149.3032077922748,10.0,0.6574025727608376,197.7282200465791,10.0,0.6933474283660028,73.28703212331826,10.0,0.48795859920328505,2.5,1.5,2.5,3,2,0,0,3,0,0,4,0,0,2,0,0,3,0,0,252,Best Policy,dikesnet,101281766.71984458,149184888.60441038,0
19,256.5326289041798,1.5,0.09171675297736487,86.50756577553446,10.0,0.9248316353577717,81.67015595960507,10.0,0.773711618673776,43.97662911276829,1.0,0.789224547344176,236.01988489215015,1.0,0.28078336036307466,2.5,4.5,2.5,3,2,0,0,3,0,0,4,0,0,2,0,0,3,0,0,253,Best Policy,dikesnet,2737450097.9042616,149184888.60441038,0
18,332.8405968751216,1.5,0.17704738413066165,96.92247308059497,1.5,0.4152838753286179,228.2528416125999,10.0,0.7767903004905845,66.31522257837796,10.0,0.21712411645660332,108.54433466567008,1.5,0.6768697940513329,4.5,2.5,4.5,3,2,0,0,3,0,0,4,0,0,2,0,0,3,0,0,254,Best Policy,dikesnet,464271869.008079,149184888.60441038,0
121,320.8528500504523,10.0,0.3857262583338491,60.95859038890185,10.0,0.9568500081520891,210.9418750249444,10.0,0.7576646250419864,96.28102410033011,1.0,0.11016092128274937,236.25404587026324,1.5,0.8632288974919554,3.5,4.5,3.5,3,2,0,0,3,0,0,4,0,0,2,0,0,3,0,0,255,Best Policy,dikesnet,74477525.42999788,149184888.60441038,0
102,334.6877943719762,1.0,0.5034010303468156,84.13964697746025,1.5,0.30035594640813523,146.99899820680537,10.0,0.5429908800576324,278.90450611467907,1.5,0.10750949157278358,314.725172074203,1.5,0.6946998261473102,3.5,2.5,4.5,3,2,0,0,3,0,0,4,0,0,2,0,0,3,0,0,256,Best Policy,dikesnet,61768171.981052406,149184888.60441038,0
127,233.33817026516448,10.0,0.47434446015167797,169.14162240840704,1.0,0.8886618403056648,250.13109995130523,1.0,0.8009543143648084,127.73869128859509,10.0,0.40396454569124846,214.6191449798264,10.0,0.6356224570216006,2.5,4.5,1.5,3,2,0,0,3,0,0,4,0,0,2,0,0,3,0,0,257,Best Policy,dikesnet,9139394.814069923,149184888.60441038,0
52,87.73214553902378,10.0,0.5526627162767425,235.36939188680205,1.5,0.48286339578778403,51.26843929447047,10.0,0.5112799691433972,31.844172973226357,1.0,0.9574698408621262,265.05142133077027,1.0,0.48262361040171026,1.5,3.5,3.5,3,2,0,0,3,0,0,4,0,0,2,0,0,3,0,0,258,Best Policy,dikesnet,7767397.546111568,149184888.60441038,0
72,238.1439790164501,10.0,0.706415325404006,98.7366934927723,10.0,0.2541616073107364,252.62138151954173,1.0,0.0109466123319646,104.23050927746108,1.0,0.6233480717616684,220.68219497603562,10.0,0.15655141013365512,1.5,4.5,4.5,3,2,0,0,3,0,0,4,0,0,2,0,0,3,0,0,259,Best Policy,dikesnet,1834269617.1797574,149184888.60441038,0
89,72.67246074977807,1.5,0.36099140739512037,273.4596259644774,10.0,0.8569769884285418,239.8211772461892,10.0,0.4329207933478674,217.07646304333807,1.0,0.19831681667250828,252.2573086670481,1.5,0.6867358071393608,3.5,1.5,3.5,3,2,0,0,3,0,0,4,0,0,2,0,0,3,0,0,260,Best Policy,dikesnet,40872499.25528334,149184888.60441038,0
84,125.41344786979977,1.0,0.1791336486956791,132.94586770513553,10.0,0.2221885784772744,158.13110508328947,1.0,0.4240012947910377,162.80023085008457,1.5,0.6321691810715162,169.78458972045533,1.5,0.6673898661131131,3.5,1.5,3.5,3,2,0,0,3,0,0,4,0,0,2,0,0,3,0,0,261,Best Policy,dikesnet,522095696.7767991,149184888.60441038,0
75,229.7563799277463,1.5,0.6113483404495702,217.90915368716614,1.5,0.7570083561157355,100.51099070634459,1.0,0.9691375272389551,205.23682215015782,1.5,0.7259172397186413,119.96774109596758,10.0,0.8391398131200793,1.5,4.5,1.5,3,2,0,0,3,0,0,4,0,0,2,0,0,3,0,0,262,Best Policy,dikesnet,0.0,149184888.60441038,0
8,206.98393908254627,10.0,0.2007591954680799,274.3837545807406,1.0,0.9499799898137772,275.2443937706495,1.0,0.9168757984586886,82.50000020115093,1.0,0.04399732308002619,346.9109509480541,10.0,0.23414769634609592,1.5,2.5,3.5,3,2,0,0,3,0,0,4,0,0,2,0,0,3,0,0,263,Best Policy,dikesnet,419144454.28903127,149184888.60441038,0
106,138.8768188934143,1.5,0.08436416105678453,82.22305889469547,1.5,0.659538623338437,145.79337880292672,1.0,0.45233990110307976,349.13527493221,10.0,0.7385114922696348,310.95692611662736,1.5,0.4755788876066276,3.5,1.5,4.5,3,2,0,0,3,0,0,4,0,0,2,0,0,3,0,0,264,Best Policy,dikesnet,2847182482.6295466,149184888.60441038,0
29,190.96232261641117,10.0,0.120087129497753,95.18492059524904,1.0,0.03853844376273559,168.06071032339565,1.5,0.008293097715015112,284.3162090680975,1.0,0.24921588135708334,339.350320741896,10.0,0.17164828662526796,3.5,1.5,1.5,3,2,0,0,3,0,0,4,0,0,2,0,0,3,0,0,265,Best Policy,dikesnet,5116507977.951677,149184888.60441038,0
66,256.1607975699782,10.0,0.4182285463784448,269.159589080715,1.0,0.7027022809338926,344.5231167914735,10.0,0.7151467681540267,280.71413875833446,1.0,0.586931304133151,219.02156576610412,1.5,0.1664113097871626,3.5,2.5,4.5,3,2,0,0,3,0,0,4,0,0,2,0,0,3,0,0,266,Best Policy,dikesnet,81869724.9797966,149184888.60441038,0
106,243.50955715126688,10.0,0.7470810767823298,312.7271998712774,10.0,0.6518184714966463,298.79629468243775,1.5,0.9031872348857883,280.0333910064006,1.0,0.32345248459961023,297.8420053826838,1.0,0.2854254071492943,2.5,2.5,2.5,3,2,0,0,3,0,0,4,0,0,2,0,0,3,0,0,267,Best Policy,dikesnet,38752347.809229374,149184888.60441038,0
21,40.850411289404235,1.5,0.6001880908401265,284.21607294423006,1.5,0.6839870302551596,238.66745811532343,10.0,0.10187137768638888,213.1702923621125,1.5,0.6718078993145108,184.9131382991776,1.0,0.6209443430963829,1.5,2.5,3.5,3,2,0,0,3,0,0,4,0,0,2,0,0,3,0,0,268,Best Policy,dikesnet,92877453.69818214,149184888.60441038,0
38,178.90859570983085,1.0,0.6455917059647671,122.47468058491592,10.0,0.8488569406771946,117.10500079948572,1.5,0.7178878090132816,143.4941300643219,10.0,0.09756781227253476,189.80811531202644,10.0,0.09737307363996528,4.5,1.5,3.5,3,2,0,0,3,0,0,4,0,0,2,0,0,3,0,0,269,Best Policy,dikesnet,52720558.84449205,149184888.60441038,0
31,318.5869840882547,1.5,0.7037810264947504,40.501646654628765,10.0,0.039976863310445414,189.75808328128383,1.5,0.7336046812824732,155.7586457024456,10.0,0.10818059346263469,61.90746512785165,1.0,0.7543159180390568,4.5,4.5,1.5,3,2,0,0,3,0,0,4,0,0,2,0,0,3,0,0,270,Best Policy,dikesnet,350771123.81704307,149184888.60441038,0
26,110.54429068130119,10.0,0.11404656403801589,159.54739506003318,10.0,0.5358229843882057,150.21000307692486,1.5,0.660173908543289,160.54012857863896,10.0,0.007105813130295821,340.96703781493375,1.5,0.7981239890372769,4.5,4.5,1.5,3,2,0,0,3,0,0,4,0,0,2,0,0,3,0,0,271,Best Policy,dikesnet,2724231154.173372,149184888.60441038,0
19,296.8646485755402,10.0,0.7301294893816996,77.24319657414915,1.0,0.8607778645825774,180.29415451459397,1.5,0.915271560847215,263.5967644547273,1.5,0.16412910359351046,208.7401131581131,1.5,0.21589466879712357,4.5,2.5,4.5,3,2,0,0,3,0,0,4,0,0,2,0,0,3,0,0,272,Best Policy,dikesnet,39628800.62747145,149184888.60441038,0
24,156.30247653251737,10.0,0.9308694228095062,41.35141499319603,1.5,0.02069408884514615,39.00383024613991,1.5,0.4873480296257916,78.62876717238557,1.5,0.783807480296392,337.8591036938012,10.0,0.8785703986297786,3.5,1.5,2.5,3,2,0,0,3,0,0,4,0,0,2,0,0,3,0,0,273,Best Policy,dikesnet,556781704.6202903,149184888.60441038,0
33,79.73694615228175,1.0,0.23220149481743402,340.86567429244946,10.0,0.0020201861786803763,289.77418887560015,10.0,0.3905639063311492,289.83652467673016,1.0,0.9191027330194121,43.47823419655464,10.0,0.2093864322684787,2.5,4.5,3.5,3,2,0,0,3,0,0,4,0,0,2,0,0,3,0,0,274,Best Policy,dikesnet,1009983447.4914291,149184888.60441038,0
115,110.00422757259379,1.5,0.48837794617201763,208.03550983750318,1.5,0.029466225676860636,53.666041805312574,1.0,0.33350991855832074,97.94395195268578,10.0,0.12608464193465027,82.3736050971713,10.0,0.321731509009994,2.5,2.5,2.5,3,2,0,0,3,0,0,4,0,0,2,0,0,3,0,0,275,Best Policy,dikesnet,358233701.74639744,149184888.60441038,0
102,119.46283028239158,1.0,0.25882747023236125,252.95960027553772,1.0,0.8655183385205925,158.97243295096962,1.5,0.6631804154573219,38.14963149474399,1.0,0.2673423268600031,239.5948716274885,10.0,0.7769059965373618,1.5,2.5,3.5,3,2,0,0,3,0,0,4,0,0,2,0,0,3,0,0,276,Best Policy,dikesnet,96139266.26175734,149184888.60441038,0
24,268.918848847057,10.0,0.49458296067724744,49.68936406097999,1.0,0.3418484825669041,51.857364136004236,1.5,0.4790654229549406,111.09712010511745,1.0,0.8188390420509546,185.9112619440393,1.5,0.11061216544954668,3.5,2.5,1.5,3,2,0,0,3,0,0,4,0,0,2,0,0,3,0,0,277,Best Policy,dikesnet,221334587.64427194,149184888.60441038,0
130,153.1859609765714,10.0,0.7018232030097366,91.03736186376833,1.0,0.35223732301751687,59.14724581718394,10.0,0.20425487412918295,39.97540137008208,10.0,0.5901898869080922,251.21468236372024,10.0,0.2555554237977396,3.5,2.5,3.5,3,2,0,0,3,0,0,4,0,0,2,0,0,3,0,0,278,Best Policy,dikesnet,63660138.64095116,149184888.60441038,0
80,323.5855804939322,1.0,0.2313126407197923,279.5416183126711,10.0,0.9392269794880965,30.03546419584339,1.0,0.7543355588217738,209.74197346016234,1.0,0.027855169732206954,199.85049676927082,1.0,0.5304021423616423,3.5,4.5,4.5,3,2,0,0,3,0,0,4,0,0,2,0,0,3,0,0,279,Best Policy,dikesnet,181935572.64005637,149184888.60441038,0
14,92.09919247113038,1.0,0.43048012993222207,309.9127786859355,1.0,0.608253620554591,315.46086062335894,10.0,0.31558930416846886,109.23800609153719,1.5,0.6844897888959465,174.0283819562794,1.5,0.12445554106650229,2.5,1.5,3.5,3,2,0,0,3,0,0,4,0,0,2,0,0,3,0,0,280,Best Policy,dikesnet,239921627.6161439,149184888.60441038,0
17,138.69499346713278,1.0,0.7957795630171466,290.02341279120293,1.0,0.4943312220875081,316.9414243348896,1.0,0.291956144787903,35.183022486089676,1.0,0.9370268122206512,116.4613946906027,10.0,0.57750078926667,3.5,1.5,1.5,3,2,0,0,3,0,0,4,0,0,2,0,0,3,0,0,281,Best Policy,dikesnet,26526399.56316456,149184888.60441038,0
28,255.89526341680045,1.0,0.2688963953454881,206.8451058958746,1.0,0.5587332343170099,271.90407406440625,10.0,0.38860695966260556,112.12925668451433,1.5,0.042512503343065486,234.6859416440394,10.0,0.06492168371611322,4.5,2.5,3.5,3,2,0,0,3,0,0,4,0,0,2,0,0,3,0,0,282,Best Policy,dikesnet,197393001.03204745,149184888.60441038,0
109,114.08159709184224,10.0,0.39575416645828554,162.31743335542387,1.0,0.5153140301298695,256.7661857609164,1.0,0.22417723354879984,161.60698930386036,1.5,0.4404776447131215,148.86542655849638,1.5,0.16446202397463275,1.5,3.5,2.5,3,2,0,0,3,0,0,4,0,0,2,0,0,3,0,0,283,Best Policy,dikesnet,137963451.04793844,149184888.60441038,0
79,314.2639413107287,1.0,0.9756192602823284,163.01896651385871,1.5,0.170885353535792,246.8347064814735,1.0,0.07931389571184926,133.24994776764157,10.0,0.8586216833537592,336.3041203723624,10.0,0.5941730475712123,4.5,3.5,2.5,3,2,0,0,3,0,0,4,0,0,2,0,0,3,0,0,284,Best Policy,dikesnet,183561321.60668534,149184888.60441038,0
50,133.39402049997437,1.0,0.21359923161383768,189.48933098792796,1.0,0.8384618052967701,312.81742064278313,10.0,0.7239653782449355,165.0712977586669,1.0,0.8984664660939422,259.04999463809816,1.0,0.4363683651906478,3.5,2.5,3.5,3,2,0,0,3,0,0,4,0,0,2,0,0,3,0,0,285,Best Policy,dikesnet,256083887.40066993,149184888.60441038,0
112,119.22516370490769,1.5,0.8110203446059108,307.2096165761824,1.0,0.7633030438849792,85.51482401212851,1.0,0.01865387344956928,48.17636176668647,10.0,0.5838069081764629,36.83652284134863,1.0,0.151342538614553,1.5,3.5,4.5,3,2,0,0,3,0,0,4,0,0,2,0,0,3,0,0,286,Best Policy,dikesnet,1467827350.0468197,149184888.60441038,0
22,165.17245844261066,10.0,0.19028283650021036,161.6663980307965,10.0,0.7107682718360708,94.73914138400006,1.0,0.24184347777687182,285.2397564362226,10.0,0.7854201419519639,207.54585630205202,1.5,0.030944372511839013,1.5,2.5,2.5,3,2,0,0,3,0,0,4,0,0,2,0,0,3,0,0,287,Best Policy,dikesnet,781421514.305239,149184888.60441038,0
105,251.13835097150968,10.0,0.495566469709431,348.362624121362,10.0,0.8035928355334093,259.38477222098084,10.0,0.9901300577657579,225.07578354497267,1.5,0.2841800799317906,117.75688223065315,1.0,0.21046202294244373,3.5,2.5,2.5,3,2,0,0,3,0,0,4,0,0,2,0,0,3,0,0,288,Best Policy,dikesnet,65569908.28760499,149184888.60441038,0
124,112.389541105539,1.0,0.09993394811208407,138.94420837266043,10.0,0.24073406361565286,83.10621532669728,10.0,0.9756048155039204,337.08964918059553,1.0,0.5014542828360412,343.4676983668399,1.0,0.8844429715178588,2.5,4.5,3.5,3,2,0,0,3,0,0,4,0,0,2,0,0,3,0,0,289,Best Policy,dikesnet,2517638600.3836384,149184888.60441038,0
66,147.04406455672932,10.0,0.03133382301962405,223.68617692324568,1.5,0.2901502248681092,193.77898242820135,1.0,0.42878405139824516,90.24711876939676,1.0,0.2770288080238057,311.24150190695093,1.0,0.967226118769072,2.5,3.5,3.5,3,2,0,0,3,0,0,4,0,0,2,0,0,3,0,0,290,Best Policy,dikesnet,2622521046.900138,149184888.60441038,0
105,186.85470562379382,10.0,0.2765560017573811,142.14352381784192,10.0,0.31769444884563686,209.91582472599586,1.5,0.2724063093989332,337.4434796992351,1.0,0.7302001388759851,139.62628367516217,10.0,0.7157412949504905,1.5,1.5,4.5,3,2,0,0,3,0,0,4,0,0,2,0,0,3,0,0,291,Best Policy,dikesnet,95241336.0477193,149184888.60441038,0
88,198.5552194296468,1.0,0.7760046272905097,100.96063443831073,1.0,0.5473300795619157,322.47629500631103,1.5,0.9197180701946006,273.5174834874658,1.0,0.2264697928745562,216.27530844707456,1.0,0.36864121019990975,1.5,2.5,2.5,3,2,0,0,3,0,0,4,0,0,2,0,0,3,0,0,292,Best Policy,dikesnet,14021312.575772045,149184888.60441038,0
19,182.704972092021,10.0,0.3488911198010131,303.50769383488034,1.0,0.4797655805960505,135.53297471182947,1.0,0.968462649049443,336.4198693146547,1.5,0.32642553798450563,348.8005935836311,1.0,0.40125093426833264,2.5,3.5,4.5,3,2,0,0,3,0,0,4,0,0,2,0,0,3,0,0,293,Best Policy,dikesnet,22864952.433094382,149184888.60441038,0
64,37.28940464843991,10.0,0.6516382179251432,32.079491821418735,10.0,0.014209970821146809,341.8280747840982,1.5,0.014465000544769768,260.6848376386959,1.5,0.4585426995720054,101.83497966381594,1.0,0.8553016447130157,3.5,1.5,2.5,3,2,0,0,3,0,0,4,0,0,2,0,0,3,0,0,294,Best Policy,dikesnet,2396081644.43945,149184888.60441038,0
103,59.79512684995174,1.5,0.07691824440935102,179.15824661191868,10.0,0.3903209079934436,138.91346437659246,1.0,0.1312165035746097,312.0868765209054,1.0,0.4856070670659545,272.4981092103866,10.0,0.23119398378891134,4.5,2.5,3.5,3,2,0,0,3,0,0,4,0,0,2,0,0,3,0,0,295,Best Policy,dikesnet,2545245794.5583396,149184888.60441038,0
