,A.0_ID flood wave shape,A.1_Bmax,A.1_Brate,A.1_pfail,A.2_Bmax,A.2_Brate,A.2_pfail,A.3_Bmax,A.3_Brate,A.3_pfail,A.4_Bmax,A.4_Brate,A.4_pfail,A.5_Bmax,A.5_Brate,A.5_pfail,discount rate 0,discount rate 1,discount rate 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,scenario,policy,model,Expected Annual Damage,Dike Investment Costs,RfR Investment Costs
1948,102,34.4637069106102,1.5,0.6596213709563017,196.32807821035385,1.5,0.6184160010889173,344.80255126953125,1.0,0.3323454763740301,330.6875750422478,1.0,0.7216408988460898,205.233713388443,1.0,0.3913012323901057,1.5,4.5,1.5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,44748,DikeIncrease_5,dikesnet,5747718.635254523,680368907.8867433,0
1949,102,34.4637069106102,1.5,0.6596213709563017,196.32807821035385,1.5,0.6184160010889173,344.80255126953125,1.5,0.594682383351028,330.6875750422478,1.0,0.7216408988460898,205.233713388443,1.0,0.3913012323901057,1.5,4.5,1.5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,44749,DikeIncrease_5,dikesnet,3499113.87649939,680368907.8867433,0
1950,102,34.4637069106102,1.5,0.6596213709563017,196.32807821035385,1.5,0.6184160010889173,344.80255126953125,1.5,0.3323454763740301,214.3562850356102,1.0,0.7216408988460898,205.233713388443,1.0,0.3913012323901057,1.5,4.5,1.5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,44750,DikeIncrease_5,dikesnet,5747718.635254523,680368907.8867433,0
1951,102,34.4637069106102,1.5,0.6596213709563017,196.32807821035385,1.5,0.6184160010889173,344.80255126953125,1.5,0.3323454763740301,330.6875750422478,1.0,0.7216408988460898,205.233713388443,1.0,0.3913012323901057,1.5,4.5,1.5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,44751,DikeIncrease_5,dikesnet,5747718.635254523,680368907.8867433,0
1952,102,34.4637069106102,1.5,0.6596213709563017,196.32807821035385,1.5,0.6184160010889173,344.80255126953125,1.5,0.3323454763740301,330.6875750422478,1.0,0.7301616575568914,205.233713388443,1.0,0.3913012323901057,1.5,4.5,1.5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,44752,DikeIncrease_5,dikesnet,5747718.635254523,680368907.8867433,0
1953,102,34.4637069106102,1.5,0.6596213709563017,196.32807821035385,1.5,0.6184160010889173,344.80255126953125,1.5,0.3323454763740301,330.6875750422478,1.0,0.7216408988460898,210.45243978500366,1.0,0.3913012323901057,1.5,4.5,1.5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,44753,DikeIncrease_5,dikesnet,5747718.635254523,680368907.8867433,0
1954,102,34.4637069106102,1.5,0.6596213709563017,196.32807821035385,1.5,0.6184160010889173,344.80255126953125,1.5,0.3323454763740301,330.6875750422478,1.0,0.7216408988460898,205.233713388443,10.0,0.3913012323901057,1.5,4.5,1.5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,44754,DikeIncrease_5,dikesnet,5747718.635254523,680368907.8867433,0
1955,102,34.4637069106102,1.5,0.6596213709563017,196.32807821035385,1.5,0.6184160010889173,344.80255126953125,1.5,0.3323454763740301,330.6875750422478,1.0,0.7216408988460898,205.233713388443,1.0,0.9143374934792519,1.5,4.5,1.5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,44755,DikeIncrease_5,dikesnet,2248604.758755132,680368907.8867433,0
1956,102,34.4637069106102,1.5,0.6596213709563017,196.32807821035385,1.5,0.6184160010889173,344.80255126953125,1.5,0.3323454763740301,330.6875750422478,1.0,0.7216408988460898,205.233713388443,1.0,0.3913012323901057,2.5,4.5,1.5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,44756,DikeIncrease_5,dikesnet,4431564.14355135,680368907.8867433,0
1957,102,34.4637069106102,1.5,0.6596213709563017,196.32807821035385,1.5,0.6184160010889173,344.80255126953125,1.5,0.3323454763740301,330.6875750422478,1.0,0.7216408988460898,205.233713388443,1.0,0.3913012323901057,1.5,4.5,1.5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,44757,DikeIncrease_5,dikesnet,5747718.635254523,680368907.8867433,0
1958,102,34.4637069106102,1.5,0.6596213709563017,196.32807821035385,1.5,0.6184160010889173,344.80255126953125,1.5,0.3323454763740301,330.6875750422478,1.0,0.7216408988460898,205.233713388443,1.0,0.3913012323901057,1.5,4.5,2.5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,44758,DikeIncrease_5,dikesnet,5747718.635254523,680368907.8867433,0
1959,102,34.4637069106102,1.5,0.6596213709563017,196.32807821035385,1.5,0.6184160010889173,344.80255126953125,1.5,0.3323454763740301,330.6875750422478,1.0,0.7216408988460898,205.233713388443,1.0,0.3913012323901057,1.5,4.5,1.5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,44759,DikeIncrease_5,dikesnet,5747718.635254523,680368907.8867433,0
1960,88,49.883496165275574,10.0,0.13720314484089613,288.9268982410431,1.0,0.5086602894589305,176.14052832126617,10.0,0.418592507019639,109.62442129850388,10.0,0.3101623300462961,100.71357429027557,1.0,0.3855413105338812,3.5,1.5,4.5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,44760,DikeIncrease_5,dikesnet,0.0,680368907.8867433,0
1961,41,49.883496165275574,10.0,0.13720314484089613,288.9268982410431,1.0,0.5086602894589305,176.14052832126617,10.0,0.418592507019639,109.62442129850388,10.0,0.3101623300462961,100.71357429027557,1.0,0.3855413105338812,3.5,1.5,4.5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,44761,DikeIncrease_5,dikesnet,2125270.151222401,680368907.8867433,0
1962,88,219.70524430274963,10.0,0.13720314484089613,288.9268982410431,1.0,0.5086602894589305,176.14052832126617,10.0,0.418592507019639,109.62442129850388,10.0,0.3101623300462961,100.71357429027557,1.0,0.3855413105338812,3.5,1.5,4.5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,44762,DikeIncrease_5,dikesnet,0.0,680368907.8867433,0
1963,88,49.883496165275574,1.5,0.13720314484089613,288.9268982410431,1.0,0.5086602894589305,176.14052832126617,10.0,0.418592507019639,109.62442129850388,10.0,0.3101623300462961,100.71357429027557,1.0,0.3855413105338812,3.5,1.5,4.5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,44763,DikeIncrease_5,dikesnet,0.0,680368907.8867433,0
1964,88,49.883496165275574,10.0,0.4540134435519576,288.9268982410431,1.0,0.5086602894589305,176.14052832126617,10.0,0.418592507019639,109.62442129850388,10.0,0.3101623300462961,100.71357429027557,1.0,0.3855413105338812,3.5,1.5,4.5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,44764,DikeIncrease_5,dikesnet,0.0,680368907.8867433,0
1965,88,49.883496165275574,10.0,0.13720314484089613,170.76919198036194,1.0,0.5086602894589305,176.14052832126617,10.0,0.418592507019639,109.62442129850388,10.0,0.3101623300462961,100.71357429027557,1.0,0.3855413105338812,3.5,1.5,4.5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,44765,DikeIncrease_5,dikesnet,0.0,680368907.8867433,0
1966,88,49.883496165275574,10.0,0.13720314484089613,288.9268982410431,1.0,0.5086602894589305,176.14052832126617,10.0,0.418592507019639,109.62442129850388,10.0,0.3101623300462961,100.71357429027557,1.0,0.3855413105338812,3.5,1.5,4.5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,44766,DikeIncrease_5,dikesnet,0.0,680368907.8867433,0
1967,88,49.883496165275574,10.0,0.13720314484089613,288.9268982410431,1.0,0.2706339918076992,176.14052832126617,10.0,0.418592507019639,109.62442129850388,10.0,0.3101623300462961,100.71357429027557,1.0,0.3855413105338812,3.5,1.5,4.5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,44767,DikeIncrease_5,dikesnet,729726.4457021082,680368907.8867433,0
1968,88,49.883496165275574,10.0,0.13720314484089613,288.9268982410431,1.0,0.5086602894589305,151.2948203086853,10.0,0.418592507019639,109.62442129850388,10.0,0.3101623300462961,100.71357429027557,1.0,0.3855413105338812,3.5,1.5,4.5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,44768,DikeIncrease_5,dikesnet,0.0,680368907.8867433,0
1969,88,49.883496165275574,10.0,0.13720314484089613,288.9268982410431,1.0,0.5086602894589305,176.14052832126617,10.0,0.418592507019639,109.62442129850388,10.0,0.3101623300462961,100.71357429027557,1.0,0.3855413105338812,3.5,1.5,4.5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,44769,DikeIncrease_5,dikesnet,0.0,680368907.8867433,0
1970,88,49.883496165275574,10.0,0.13720314484089613,288.9268982410431,1.0,0.5086602894589305,176.14052832126617,10.0,0.908140572719276,109.62442129850388,10.0,0.3101623300462961,100.71357429027557,1.0,0.3855413105338812,3.5,1.5,4.5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,44770,DikeIncrease_5,dikesnet,0.0,680368907.8867433,0
1971,88,49.883496165275574,10.0,0.13720314484089613,288.9268982410431,1.0,0.5086602894589305,176.14052832126617,10.0,0.418592507019639,186.43591672182083,10.0,0.3101623300462961,100.71357429027557,1.0,0.3855413105338812,3.5,1.5,4.5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,44771,DikeIncrease_5,dikesnet,0.0,680368907.8867433,0
1972,88,49.883496165275574,10.0,0.13720314484089613,288.9268982410431,1.0,0.5086602894589305,176.14052832126617,10.0,0.418592507019639,109.62442129850388,10.0,0.3101623300462961,100.71357429027557,1.0,0.3855413105338812,3.5,1.5,4.5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,44772,DikeIncrease_5,dikesnet,0.0,680368907.8867433,0
1973,88,49.883496165275574,10.0,0.13720314484089613,288.9268982410431,1.0,0.5086602894589305,176.14052832126617,10.0,0.418592507019639,109.62442129850388,10.0,0.3925259290263057,100.71357429027557,1.0,0.3855413105338812,3.5,1.5,4.5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,44773,DikeIncrease_5,dikesnet,0.0,680368907.8867433,0
1974,88,49.883496165275574,10.0,0.13720314484089613,288.9268982410431,1.0,0.5086602894589305,176.14052832126617,10.0,0.418592507019639,109.62442129850388,10.0,0.3101623300462961,139.66112673282623,1.0,0.3855413105338812,3.5,1.5,4.5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,44774,DikeIncrease_5,dikesnet,0.0,680368907.8867433,0
1975,88,49.883496165275574,10.0,0.13720314484089613,288.9268982410431,1.0,0.5086602894589305,176.14052832126617,10.0,0.418592507019639,109.62442129850388,10.0,0.3101623300462961,100.71357429027557,10.0,0.3855413105338812,3.5,1.5,4.5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,44775,DikeIncrease_5,dikesnet,0.0,680368907.8867433,0
1976,88,49.883496165275574,10.0,0.13720314484089613,288.9268982410431,1.0,0.5086602894589305,176.14052832126617,10.0,0.418592507019639,109.62442129850388,10.0,0.3101623300462961,100.71357429027557,1.0,0.9734828174114227,3.5,1.5,4.5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,44776,DikeIncrease_5,dikesnet,0.0,680368907.8867433,0
1977,88,49.883496165275574,10.0,0.13720314484089613,288.9268982410431,1.0,0.5086602894589305,176.14052832126617,10.0,0.418592507019639,109.62442129850388,10.0,0.3101623300462961,100.71357429027557,1.0,0.3855413105338812,3.5,1.5,4.5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,44777,DikeIncrease_5,dikesnet,0.0,680368907.8867433,0
1978,88,49.883496165275574,10.0,0.13720314484089613,288.9268982410431,1.0,0.5086602894589305,176.14052832126617,10.0,0.418592507019639,109.62442129850388,10.0,0.3101623300462961,100.71357429027557,1.0,0.3855413105338812,3.5,2.5,4.5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,44778,DikeIncrease_5,dikesnet,0.0,680368907.8867433,0
1979,88,49.883496165275574,10.0,0.13720314484089613,288.9268982410431,1.0,0.5086602894589305,176.14052832126617,10.0,0.418592507019639,109.62442129850388,10.0,0.3101623300462961,100.71357429027557,1.0,0.3855413105338812,3.5,1.5,3.5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,44779,DikeIncrease_5,dikesnet,0.0,680368907.8867433,0
1980,88,219.70524430274963,1.5,0.4540134435519576,170.76919198036194,1.0,0.2706339918076992,151.2948203086853,10.0,0.908140572719276,186.43591672182083,10.0,0.3925259290263057,139.66112673282623,10.0,0.9734828174114227,3.5,2.5,3.5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,44780,DikeIncrease_5,dikesnet,729726.4457021082,680368907.8867433,0
1981,41,49.883496165275574,1.5,0.4540134435519576,170.76919198036194,1.0,0.2706339918076992,151.2948203086853,10.0,0.908140572719276,186.43591672182083,10.0,0.3925259290263057,139.66112673282623,10.0,0.9734828174114227,3.5,2.5,3.5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,44781,DikeIncrease_5,dikesnet,730213.2964150407,680368907.8867433,0
1982,41,219.70524430274963,10.0,0.4540134435519576,170.76919198036194,1.0,0.2706339918076992,151.2948203086853,10.0,0.908140572719276,186.43591672182083,10.0,0.3925259290263057,139.66112673282623,10.0,0.9734828174114227,3.5,2.5,3.5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,44782,DikeIncrease_5,dikesnet,730213.2964150407,680368907.8867433,0
1983,41,219.70524430274963,1.5,0.13720314484089613,170.76919198036194,1.0,0.2706339918076992,151.2948203086853,10.0,0.908140572719276,186.43591672182083,10.0,0.3925259290263057,139.66112673282623,10.0,0.9734828174114227,3.5,2.5,3.5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,44783,DikeIncrease_5,dikesnet,730213.2964150407,680368907.8867433,0
1984,41,219.70524430274963,1.5,0.4540134435519576,288.9268982410431,1.0,0.2706339918076992,151.2948203086853,10.0,0.908140572719276,186.43591672182083,10.0,0.3925259290263057,139.66112673282623,10.0,0.9734828174114227,3.5,2.5,3.5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,44784,DikeIncrease_5,dikesnet,730213.2964150407,680368907.8867433,0
1985,41,219.70524430274963,1.5,0.4540134435519576,170.76919198036194,1.0,0.2706339918076992,151.2948203086853,10.0,0.908140572719276,186.43591672182083,10.0,0.3925259290263057,139.66112673282623,10.0,0.9734828174114227,3.5,2.5,3.5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,44785,DikeIncrease_5,dikesnet,730213.2964150407,680368907.8867433,0
1986,41,219.70524430274963,1.5,0.4540134435519576,170.76919198036194,1.0,0.5086602894589305,151.2948203086853,10.0,0.908140572719276,186.43591672182083,10.0,0.3925259290263057,139.66112673282623,10.0,0.9734828174114227,3.5,2.5,3.5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,44786,DikeIncrease_5,dikesnet,0.0,680368907.8867433,0
1987,41,219.70524430274963,1.5,0.4540134435519576,170.76919198036194,1.0,0.2706339918076992,176.14052832126617,10.0,0.908140572719276,186.43591672182083,10.0,0.3925259290263057,139.66112673282623,10.0,0.9734828174114227,3.5,2.5,3.5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,44787,DikeIncrease_5,dikesnet,730213.2964150407,680368907.8867433,0
1988,41,219.70524430274963,1.5,0.4540134435519576,170.76919198036194,1.0,0.2706339918076992,151.2948203086853,10.0,0.908140572719276,186.43591672182083,10.0,0.3925259290263057,139.66112673282623,10.0,0.9734828174114227,3.5,2.5,3.5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,44788,DikeIncrease_5,dikesnet,730213.2964150407,680368907.8867433,0
1989,41,219.70524430274963,1.5,0.4540134435519576,170.76919198036194,1.0,0.2706339918076992,151.2948203086853,10.0,0.418592507019639,186.43591672182083,10.0,0.3925259290263057,139.66112673282623,10.0,0.9734828174114227,3.5,2.5,3.5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,44789,DikeIncrease_5,dikesnet,730213.2964150407,680368907.8867433,0
1990,41,219.70524430274963,1.5,0.4540134435519576,170.76919198036194,1.0,0.2706339918076992,151.2948203086853,10.0,0.908140572719276,109.62442129850388,10.0,0.3925259290263057,139.66112673282623,10.0,0.9734828174114227,3.5,2.5,3.5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,44790,DikeIncrease_5,dikesnet,730213.2964150407,680368907.8867433,0
1991,41,219.70524430274963,1.5,0.4540134435519576,170.76919198036194,1.0,0.2706339918076992,151.2948203086853,10.0,0.908140572719276,186.43591672182083,10.0,0.3925259290263057,139.66112673282623,10.0,0.9734828174114227,3.5,2.5,3.5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,44791,DikeIncrease_5,dikesnet,730213.2964150407,680368907.8867433,0
1992,41,219.70524430274963,1.5,0.4540134435519576,170.76919198036194,1.0,0.2706339918076992,151.2948203086853,10.0,0.908140572719276,186.43591672182083,10.0,0.3101623300462961,139.66112673282623,10.0,0.9734828174114227,3.5,2.5,3.5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,44792,DikeIncrease_5,dikesnet,730213.2964150407,680368907.8867433,0
1993,41,219.70524430274963,1.5,0.4540134435519576,170.76919198036194,1.0,0.2706339918076992,151.2948203086853,10.0,0.908140572719276,186.43591672182083,10.0,0.3925259290263057,100.71357429027557,10.0,0.9734828174114227,3.5,2.5,3.5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,44793,DikeIncrease_5,dikesnet,730213.2964150407,680368907.8867433,0
1994,41,219.70524430274963,1.5,0.4540134435519576,170.76919198036194,1.0,0.2706339918076992,151.2948203086853,10.0,0.908140572719276,186.43591672182083,10.0,0.3925259290263057,139.66112673282623,1.0,0.9734828174114227,3.5,2.5,3.5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,44794,DikeIncrease_5,dikesnet,730213.2964150407,680368907.8867433,0
1995,41,219.70524430274963,1.5,0.4540134435519576,170.76919198036194,1.0,0.2706339918076992,151.2948203086853,10.0,0.908140572719276,186.43591672182083,10.0,0.3925259290263057,139.66112673282623,10.0,0.3855413105338812,3.5,2.5,3.5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,44795,DikeIncrease_5,dikesnet,730213.2964150407,680368907.8867433,0
1996,41,219.70524430274963,1.5,0.4540134435519576,170.76919198036194,1.0,0.2706339918076992,151.2948203086853,10.0,0.908140572719276,186.43591672182083,10.0,0.3925259290263057,139.66112673282623,10.0,0.9734828174114227,3.5,2.5,3.5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,44796,DikeIncrease_5,dikesnet,730213.2964150407,680368907.8867433,0
1997,41,219.70524430274963,1.5,0.4540134435519576,170.76919198036194,1.0,0.2706339918076992,151.2948203086853,10.0,0.908140572719276,186.43591672182083,10.0,0.3925259290263057,139.66112673282623,10.0,0.9734828174114227,3.5,1.5,3.5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,44797,DikeIncrease_5,dikesnet,730213.2964150407,680368907.8867433,0
1998,41,219.70524430274963,1.5,0.4540134435519576,170.76919198036194,1.0,0.2706339918076992,151.2948203086853,10.0,0.908140572719276,186.43591672182083,10.0,0.3925259290263057,139.66112673282623,10.0,0.9734828174114227,3.5,2.5,4.5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,44798,DikeIncrease_5,dikesnet,730213.2964150407,680368907.8867433,0
1999,41,219.70524430274963,1.5,0.4540134435519576,170.76919198036194,1.0,0.2706339918076992,151.2948203086853,10.0,0.908140572719276,186.43591672182083,10.0,0.3925259290263057,139.66112673282623,10.0,0.9734828174114227,3.5,2.5,3.5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,44799,DikeIncrease_5,dikesnet,730213.2964150407,680368907.8867433,0
2000,10,242.9075574874878,1.5,0.5743845021352172,299.20623272657394,10.0,0.1858269777148962,88.10243457555771,1.5,0.7913327598944306,56.2159189581871,1.0,0.1926069501787424,184.07569468021393,1.0,0.20495346188545227,4.5,2.5,3.5,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,44400,DikeIncrease_6,dikesnet,603297.1693342917,784991962.5597162,0
2001,74,242.9075574874878,1.5,0.5743845021352172,299.20623272657394,10.0,0.1858269777148962,88.10243457555771,1.5,0.7913327598944306,56.2159189581871,1.0,0.1926069501787424,184.07569468021393,1.0,0.20495346188545227,4.5,2.5,3.5,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,44401,DikeIncrease_6,dikesnet,3630401.616824379,784991962.5597162,0
2002,10,72.60015487670898,1.5,0.5743845021352172,299.20623272657394,10.0,0.1858269777148962,88.10243457555771,1.5,0.7913327598944306,56.2159189581871,1.0,0.1926069501787424,184.07569468021393,1.0,0.20495346188545227,4.5,2.5,3.5,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,44402,DikeIncrease_6,dikesnet,603297.1693342917,784991962.5597162,0
2003,10,242.9075574874878,1.5,0.5743845021352172,299.20623272657394,10.0,0.1858269777148962,88.10243457555771,1.5,0.7913327598944306,56.2159189581871,1.0,0.1926069501787424,184.07569468021393,1.0,0.20495346188545227,4.5,2.5,3.5,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,44403,DikeIncrease_6,dikesnet,603297.1693342917,784991962.5597162,0
2004,10,242.9075574874878,1.5,0.5254230629652739,299.20623272657394,10.0,0.1858269777148962,88.10243457555771,1.5,0.7913327598944306,56.2159189581871,1.0,0.1926069501787424,184.07569468021393,1.0,0.20495346188545227,4.5,2.5,3.5,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,44404,DikeIncrease_6,dikesnet,603297.1693342917,784991962.5597162,0
2005,10,242.9075574874878,1.5,0.5743845021352172,82.97009140253067,10.0,0.1858269777148962,88.10243457555771,1.5,0.7913327598944306,56.2159189581871,1.0,0.1926069501787424,184.07569468021393,1.0,0.20495346188545227,4.5,2.5,3.5,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,44405,DikeIncrease_6,dikesnet,603297.1693342917,784991962.5597162,0
2006,10,242.9075574874878,1.5,0.5743845021352172,299.20623272657394,10.0,0.1858269777148962,88.10243457555771,1.5,0.7913327598944306,56.2159189581871,1.0,0.1926069501787424,184.07569468021393,1.0,0.20495346188545227,4.5,2.5,3.5,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,44406,DikeIncrease_6,dikesnet,603297.1693342917,784991962.5597162,0
2007,10,242.9075574874878,1.5,0.5743845021352172,299.20623272657394,10.0,0.5589545890688896,88.10243457555771,1.5,0.7913327598944306,56.2159189581871,1.0,0.1926069501787424,184.07569468021393,1.0,0.20495346188545227,4.5,2.5,3.5,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,44407,DikeIncrease_6,dikesnet,2040713.0906033712,784991962.5597162,0
2008,10,242.9075574874878,1.5,0.5743845021352172,299.20623272657394,10.0,0.1858269777148962,180.0575903058052,1.5,0.7913327598944306,56.2159189581871,1.0,0.1926069501787424,184.07569468021393,1.0,0.20495346188545227,4.5,2.5,3.5,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,44408,DikeIncrease_6,dikesnet,603297.1693342917,784991962.5597162,0
2009,10,242.9075574874878,1.5,0.5743845021352172,299.20623272657394,10.0,0.1858269777148962,88.10243457555771,1.0,0.7913327598944306,56.2159189581871,1.0,0.1926069501787424,184.07569468021393,1.0,0.20495346188545227,4.5,2.5,3.5,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,44409,DikeIncrease_6,dikesnet,603297.1693342917,784991962.5597162,0
2010,10,242.9075574874878,1.5,0.5743845021352172,299.20623272657394,10.0,0.1858269777148962,88.10243457555771,1.5,0.8371761282905936,56.2159189581871,1.0,0.1926069501787424,184.07569468021393,1.0,0.20495346188545227,4.5,2.5,3.5,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,44410,DikeIncrease_6,dikesnet,603297.1693342917,784991962.5597162,0
2011,10,242.9075574874878,1.5,0.5743845021352172,299.20623272657394,10.0,0.1858269777148962,88.10243457555771,1.5,0.7913327598944306,107.1644252538681,1.0,0.1926069501787424,184.07569468021393,1.0,0.20495346188545227,4.5,2.5,3.5,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,44411,DikeIncrease_6,dikesnet,603297.1693342917,784991962.5597162,0
2012,10,242.9075574874878,1.5,0.5743845021352172,299.20623272657394,10.0,0.1858269777148962,88.10243457555771,1.5,0.7913327598944306,56.2159189581871,1.0,0.1926069501787424,184.07569468021393,1.0,0.20495346188545227,4.5,2.5,3.5,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,44412,DikeIncrease_6,dikesnet,603297.1693342917,784991962.5597162,0
2013,10,242.9075574874878,1.5,0.5743845021352172,299.20623272657394,10.0,0.1858269777148962,88.10243457555771,1.5,0.7913327598944306,56.2159189581871,1.0,0.0777966445311904,184.07569468021393,1.0,0.20495346188545227,4.5,2.5,3.5,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,44413,DikeIncrease_6,dikesnet,1936774.607590265,784991962.5597162,0
2014,10,242.9075574874878,1.5,0.5743845021352172,299.20623272657394,10.0,0.1858269777148962,88.10243457555771,1.5,0.7913327598944306,56.2159189581871,1.0,0.1926069501787424,220.10502994060516,1.0,0.20495346188545227,4.5,2.5,3.5,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,44414,DikeIncrease_6,dikesnet,603297.1693342917,784991962.5597162,0
2015,10,242.9075574874878,1.5,0.5743845021352172,299.20623272657394,10.0,0.1858269777148962,88.10243457555771,1.5,0.7913327598944306,56.2159189581871,1.0,0.1926069501787424,184.07569468021393,10.0,0.20495346188545227,4.5,2.5,3.5,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,44415,DikeIncrease_6,dikesnet,603297.1693342917,784991962.5597162,0
2016,10,242.9075574874878,1.5,0.5743845021352172,299.20623272657394,10.0,0.1858269777148962,88.10243457555771,1.5,0.7913327598944306,56.2159189581871,1.0,0.1926069501787424,184.07569468021393,1.0,0.8884089635685086,4.5,2.5,3.5,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,44416,DikeIncrease_6,dikesnet,603297.1693342917,784991962.5597162,0
2017,10,242.9075574874878,1.5,0.5743845021352172,299.20623272657394,10.0,0.1858269777148962,88.10243457555771,1.5,0.7913327598944306,56.2159189581871,1.0,0.1926069501787424,184.07569468021393,1.0,0.20495346188545227,2.5,2.5,3.5,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,44417,DikeIncrease_6,dikesnet,923671.0326345253,784991962.5597162,0
2018,10,242.9075574874878,1.5,0.5743845021352172,299.20623272657394,10.0,0.1858269777148962,88.10243457555771,1.5,0.7913327598944306,56.2159189581871,1.0,0.1926069501787424,184.07569468021393,1.0,0.20495346188545227,4.5,4.5,3.5,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,44418,DikeIncrease_6,dikesnet,603297.1693342917,784991962.5597162,0
