A.0_ID flood wave shape,A.1_Bmax,A.1_Brate,A.1_pfail,A.2_Bmax,A.2_Brate,A.2_pfail,A.3_Bmax,A.3_Brate,A.3_pfail,A.4_Bmax,A.4_Brate,A.4_pfail,A.5_Bmax,A.5_Brate,A.5_pfail,discount rate 0,discount rate 1,discount rate 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,scenario,policy,model,Expected Annual Damage,Dike Investment Costs,RfR Investment Costs
108,238.48942088510915,1.5,0.9723098907785284,261.0289464760641,10.0,0.03817391275577489,261.2997418700488,1.0,0.8345946280855627,293.1115169122759,10.0,0.33169530651482937,46.88276318100903,1.5,0.3519010973432328,3.5,1.5,3.5,3,2,0,0,3,0,0,4,0,0,2,0,0,3,0,0,21,Best Policy,dikesnet,300484201.0395634,149184888.60441038,0
68,208.68292898048384,1.0,0.034590905430712235,167.1614839553092,10.0,0.22394430990218203,228.66398501111465,1.0,0.5501569834604791,257.124374668905,10.0,0.843328934061198,53.55354044991454,1.0,0.6694954214039658,1.5,1.5,2.5,3,2,0,0,3,0,0,4,0,0,2,0,0,3,0,0,22,Best Policy,dikesnet,3258039445.106511,149184888.60441038,0
66,155.80782400942013,1.5,0.5793849317325884,34.943887660471475,1.0,0.26923251792163355,327.0785561736127,1.5,0.6706919414834719,133.6417783276612,1.0,0.3230180429981233,111.58551456729329,10.0,0.11999167047907737,2.5,1.5,4.5,3,2,0,0,3,0,0,4,0,0,2,0,0,3,0,0,23,Best Policy,dikesnet,132392799.15916064,149184888.60441038,0
98,228.35280618637512,1.0,0.8205041028791735,224.04455429426122,1.5,0.6545761912180356,82.68429441794433,10.0,0.06477834686889866,264.8493950655427,1.0,0.04032526415936792,334.580510457283,1.0,0.14042239276852317,4.5,4.5,2.5,3,2,0,0,3,0,0,4,0,0,2,0,0,3,0,0,24,Best Policy,dikesnet,285398974.0819801,149184888.60441038,0
88,179.8559481761497,1.0,0.2379674329192595,79.28245260914332,10.0,0.25740789229388517,172.1113987659987,1.5,0.18487128040023487,317.5714073532065,1.0,0.11663893851332419,128.59037984154153,1.0,0.7993126152979328,2.5,3.5,2.5,3,2,0,0,3,0,0,4,0,0,2,0,0,3,0,0,25,Best Policy,dikesnet,143741504.75773743,149184888.60441038,0
42,59.151286296139425,10.0,0.9655759444108427,69.83417234374798,1.0,0.5333917765224405,189.48865230070695,1.0,0.8780567655992304,101.8203910440038,1.0,0.48816976412569985,155.50099382528447,10.0,0.4358088262769245,1.5,3.5,4.5,3,2,0,0,3,0,0,4,0,0,2,0,0,3,0,0,26,Best Policy,dikesnet,17123364.400348898,149184888.60441038,0
1,73.96410954428906,1.5,0.34413761269794796,345.8651826579381,1.5,0.748317382075706,251.17287280107445,1.5,0.2607567519689299,349.84720519831234,1.0,0.46987932367523655,62.9696453700388,1.0,0.770896106297031,3.5,1.5,1.5,3,2,0,0,3,0,0,4,0,0,2,0,0,3,0,0,27,Best Policy,dikesnet,33838564.520634994,149184888.60441038,0
79,191.14030750255367,10.0,0.7522619915443792,207.16977926646393,1.5,0.877129576243411,53.55474072410438,10.0,0.12068459318557852,31.808121253677015,1.0,0.7788394649813721,249.78564670122523,1.5,0.9913000260125014,3.5,1.5,4.5,3,2,0,0,3,0,0,4,0,0,2,0,0,3,0,0,28,Best Policy,dikesnet,53352801.146468356,149184888.60441038,0
73,162.34931360115337,10.0,0.7769817161586363,110.01209824221948,10.0,0.444716482383792,178.56214311115787,10.0,0.016557246284462403,331.31324090619023,1.5,0.38406810050406054,318.55291760544344,1.0,0.6548883607088799,2.5,3.5,1.5,3,2,0,0,3,0,0,4,0,0,2,0,0,3,0,0,29,Best Policy,dikesnet,1462114855.2547317,149184888.60441038,0
81,265.4885629046607,1.0,0.3683620738532175,65.08851944749091,1.5,0.6376362904573735,261.87558157582987,1.5,0.9016416532651397,152.96166200377345,10.0,0.8702465426244257,303.01221349579856,1.0,0.08366508316930066,1.5,1.5,2.5,3,2,0,0,3,0,0,4,0,0,2,0,0,3,0,0,30,Best Policy,dikesnet,373820366.1795533,149184888.60441038,0
84,229.31463689325565,1.0,0.6053357756591402,261.8769925319468,1.5,0.6745276095969125,287.0731151339879,1.0,0.37801879556804174,148.4407081956578,10.0,0.622791479314172,164.25109007600113,1.5,0.21415599584157177,1.5,2.5,2.5,3,2,0,0,3,0,0,4,0,0,2,0,0,3,0,0,31,Best Policy,dikesnet,84876312.08233292,149184888.60441038,0
90,180.59637319655533,1.5,0.40371196544845617,107.83188469468027,1.5,0.6620577610125642,243.59633280325272,1.0,0.3627732737196236,327.464330819623,1.5,0.8731482069702221,158.85713449590577,1.0,0.24710429980832452,2.5,2.5,4.5,3,2,0,0,3,0,0,4,0,0,2,0,0,3,0,0,32,Best Policy,dikesnet,67544655.80369836,149184888.60441038,0
13,310.9802052847033,1.5,0.12343548823968194,253.42982109646073,1.5,0.520858839121632,178.1168424649866,1.5,0.6624286502407479,50.80965736562642,10.0,0.03349975619018121,194.71265933745485,1.0,0.40056801152671084,1.5,4.5,4.5,3,2,0,0,3,0,0,4,0,0,2,0,0,3,0,0,33,Best Policy,dikesnet,2304989651.089452,149184888.60441038,0
61,85.57876995531454,1.5,0.5098626227233379,290.45712270281723,10.0,0.8965901045661595,174.81682934506665,10.0,0.9438578443703278,31.504045999966234,1.0,0.11915821329300962,101.10976520762718,10.0,0.6227823787686148,1.5,2.5,4.5,3,2,0,0,3,0,0,4,0,0,2,0,0,3,0,0,34,Best Policy,dikesnet,47782120.26020279,149184888.60441038,0
124,335.18266671750433,1.5,0.8049416393590775,228.97155705882713,1.5,0.4360243867828849,64.21396574667781,1.0,0.26775230445014436,60.17820088067262,1.5,0.8312669771029516,234.9875309004277,1.0,0.6457059151859377,2.5,2.5,4.5,3,2,0,0,3,0,0,4,0,0,2,0,0,3,0,0,35,Best Policy,dikesnet,23674181.72443664,149184888.60441038,0
13,123.95739619877716,10.0,0.7434806821576413,60.34204423854242,1.0,0.6927864686869115,33.4048414931163,1.5,0.10001583208747766,267.7835447097062,1.0,0.03857011032690718,138.24051387185418,1.5,0.49421880750474545,1.5,2.5,3.5,3,2,0,0,3,0,0,4,0,0,2,0,0,3,0,0,36,Best Policy,dikesnet,169058644.49183637,149184888.60441038,0
108,298.3223421585315,1.0,0.8287215550907487,319.445923372516,1.0,0.4631462351248475,262.5841856269034,10.0,0.882222604414611,345.6080983120121,1.0,0.7355815783923498,57.71288476512589,10.0,0.5710865931746817,2.5,2.5,2.5,3,2,0,0,3,0,0,4,0,0,2,0,0,3,0,0,37,Best Policy,dikesnet,1895022.7594262087,149184888.60441038,0
22,60.39753204150167,10.0,0.011970866041290608,313.2274797728901,1.0,0.4065299922760519,127.02537383911512,1.5,0.5974937045612523,35.59622526721291,10.0,0.26556970043153666,310.284662024896,1.5,0.10912126199178833,2.5,1.5,4.5,3,2,0,0,3,0,0,4,0,0,2,0,0,3,0,0,38,Best Policy,dikesnet,2690261758.5780845,149184888.60441038,0
86,214.40509925596052,1.0,0.15600901160047173,184.60383060310775,10.0,0.03745899046046044,222.17919589684914,1.0,0.8731671635661626,247.30899094210355,1.5,0.39821196055477204,336.1467149665608,1.5,0.24190410156946382,1.5,2.5,3.5,3,2,0,0,3,0,0,4,0,0,2,0,0,3,0,0,39,Best Policy,dikesnet,1417586883.429931,149184888.60441038,0
78,159.84138556418912,10.0,0.7120735707760616,63.88212787164208,10.0,0.3320755646981758,91.201416698111,1.5,0.916434679525547,273.54591743854564,10.0,0.14844144228364375,41.7786427610987,1.5,0.2196496625617462,1.5,2.5,2.5,3,2,0,0,3,0,0,4,0,0,2,0,0,3,0,0,40,Best Policy,dikesnet,66492852.40141759,149184888.60441038,0
53,157.15852964294564,1.5,0.7914422014897488,239.63773704944313,1.5,0.9509773566698073,191.95345130359541,10.0,0.11196374855526017,290.90645955194674,1.5,0.6475252635520321,337.49111977167354,1.0,0.12916628141547953,4.5,1.5,4.5,3,2,0,0,3,0,0,4,0,0,2,0,0,3,0,0,41,Best Policy,dikesnet,175130423.7966155,149184888.60441038,0
9,166.75270278179968,1.0,0.35883306722804614,329.17094890770284,10.0,0.3885690744089092,195.93098314409752,10.0,0.09331582270915147,30.56188041485388,10.0,0.14655253377628316,322.01144393092426,10.0,0.6308826140391893,4.5,2.5,4.5,3,2,0,0,3,0,0,4,0,0,2,0,0,3,0,0,42,Best Policy,dikesnet,84435720.79643446,149184888.60441038,0
120,78.86310748640727,1.0,0.9788492016241771,217.41045473730196,1.5,0.053822687054093384,223.86316467378896,1.0,0.09246939771795949,96.05356965849556,1.5,0.7155567946755947,176.30116569906397,1.0,0.672803927278111,1.5,4.5,4.5,3,2,0,0,3,0,0,4,0,0,2,0,0,3,0,0,43,Best Policy,dikesnet,210484903.44482386,149184888.60441038,0
63,156.43216954248024,1.5,0.0843101523063351,154.33181899978723,1.0,0.16512831991134008,183.92018886756773,1.5,0.07140109747050741,47.03516204200976,1.0,0.6091370740314608,185.1600319490334,1.5,0.7739532572018335,1.5,4.5,3.5,3,2,0,0,3,0,0,4,0,0,2,0,0,3,0,0,44,Best Policy,dikesnet,2454124041.436901,149184888.60441038,0
120,267.49578849938973,1.5,0.21283829004179028,209.3324956058824,1.0,0.9439755139280982,47.650507946989435,10.0,0.7594842088386028,223.8193370240896,10.0,0.599800079453645,294.9230130063098,10.0,0.38512602511442284,1.5,4.5,3.5,3,2,0,0,3,0,0,4,0,0,2,0,0,3,0,0,45,Best Policy,dikesnet,171542613.0848524,149184888.60441038,0
79,102.3639441926047,1.5,0.856173680636802,88.17584677055623,10.0,0.21336045380208324,266.80994725589267,1.0,0.4579678187007186,230.96949005212178,10.0,0.5487669540297907,132.09684853662628,1.0,0.8085485609069337,4.5,1.5,2.5,3,2,0,0,3,0,0,4,0,0,2,0,0,3,0,0,46,Best Policy,dikesnet,29804017.404783778,149184888.60441038,0
34,215.90788056604706,1.5,0.3510855892720719,268.59453058516056,1.0,0.8698274295585406,241.93706232972843,10.0,0.06307319396512394,195.89030086448687,1.5,0.7218665276392654,235.56998682170405,1.0,0.6350101941757369,2.5,1.5,3.5,3,2,0,0,3,0,0,4,0,0,2,0,0,3,0,0,47,Best Policy,dikesnet,328898876.58051795,149184888.60441038,0
73,93.66133796059205,1.5,0.47521950630842896,244.4885983790598,1.0,0.019349539522250762,270.496083970501,1.0,0.13299548043182902,202.2732815166541,1.0,0.7901128481033335,150.25487354639836,1.5,0.2600693623076299,4.5,3.5,2.5,3,2,0,0,3,0,0,4,0,0,2,0,0,3,0,0,48,Best Policy,dikesnet,425498590.3898382,149184888.60441038,0
82,218.5194099843349,1.5,0.5151819066848854,287.86861669670316,1.0,0.6297444803064486,325.31198248579125,1.0,0.8997453788075876,196.24523091832896,1.0,0.5900819632528213,135.73099084993714,10.0,0.9611148284823113,2.5,3.5,4.5,3,2,0,0,3,0,0,4,0,0,2,0,0,3,0,0,49,Best Policy,dikesnet,2874932.7113968683,149184888.60441038,0
105,47.70178457132822,1.0,0.7583509167224158,177.87352391618495,10.0,0.18917233426615457,253.92841807766047,1.5,0.2669360970343681,46.664844019926534,1.5,0.06470900870519047,325.7440768133017,1.0,0.8357479290055398,1.5,2.5,4.5,3,2,0,0,3,0,0,4,0,0,2,0,0,3,0,0,50,Best Policy,dikesnet,146794009.20472085,149184888.60441038,0
7,227.32650392928494,1.0,0.016625016449080907,316.15190506652175,1.5,0.5018686461927856,96.05545484342846,1.5,0.4754241293808917,313.87552501113225,10.0,0.37699182743745957,178.3220424045108,1.0,0.8773902943627822,2.5,2.5,1.5,3,2,0,0,3,0,0,4,0,0,2,0,0,3,0,0,51,Best Policy,dikesnet,2982453200.856378,149184888.60441038,0
